rank,word,score,non_overlapping_word,non_overlapping_score
574,jaleo,75.37809052871815,dirty,63.56143020159756
575,bolet,75.37732978318752,sarin,77.06466337010269
576,caver,75.36363636363636,soily,71.3952073031571
577,razed,75.35146443514645,soily,71.3952073031571
578,mange,75.32864206922784,soily,71.3952073031571
579,piney,75.32407759604412,sorta,77.91441612780525
580,fayer,75.31647014073792,solid,68.038037276531
581,bosey,75.31228604031952,ranid,73.26055534423736
582,forte,75.30848231266641,naily,72.16546215290984
583,waled,75.30505895777863,porty,69.17268923545075
584,coure,75.3039178394827,salty,74.36059338151388
585,sower,75.26930391783948,laity,73.18638265500189
586,liner,75.266260935717,soapy,72.8022061620388
587,gorse,75.24496006085964,laity,73.18638265500189
588,abore,75.24191707873716,silty,64.55077976416888
589,socle,75.23316850513503,rainy,76.18410041841004
590,coled,75.21186763027768,sarin,77.06466337010269
591,store,75.17763408139977,naily,72.16546215290984
592,siled,75.17383035374667,roany,77.0228223659186
593,nelia,75.17344998098136,porty,69.17268923545075
594,wader,75.17002662609357,soily,71.3952073031571
595,silen,75.15899581589957,moray,76.77063522251807
596,pearl,75.14302015975656,moity,66.7029288702929
597,royne,75.11905667554203,sault,69.5017116774439
598,samek,75.09547356409281,roily,71.06314187904147
599,sured,75.09509319132749,laity,73.18638265500189
600,sepia,75.0912894636744,corny,68.24838341574744
601,coder,75.07683529859263,salty,74.36059338151388
602,facer,75.04830734119437,soily,71.3952073031571
603,sider,75.03879802206161,coaly,72.80448839863067
604,loper,75.0384176492963,saint,74.1821985545835
605,belay,75.02586534804108,porin,68.00646633701027
606,armed,75.02054012932675,soily,71.3952073031571
607,peasy,75.01407379231647,morin,67.04069988588817
608,roped,74.99733739064283,salty,74.36059338151388
609,horse,74.99695701787752,laity,73.18638265500189
610,hoied,74.98934956257132,ranty,74.41194370483073
611,tosed,74.9691898060099,rainy,76.18410041841004
612,oread,74.96766831494865,silty,64.55077976416888
613,moled,74.95968048687715,sarin,77.06466337010269
614,forel,74.94256371243819,saint,74.1821985545835
615,piley,74.94066184861164,sorta,77.91441612780525
616,glare,74.93001141118296,moity,66.7029288702929
617,serin,74.92126283758083,coaly,72.80448839863067
618,piner,74.91974134651959,salty,74.36059338151388
619,bayle,74.91745910992772,porin,68.00646633701027
620,false,74.91707873716241,porty,69.17268923545075
621,noted,74.91023202738684,lairy,75.44693799923925
622,oriel,74.90985165462153,sandy,71.19893495625713
623,tolar,74.9045264359072,sined,75.55724610117916
624,foley,74.89615823507037,sarin,77.06466337010269
625,bayed,74.8820844427539,porin,68.00646633701027
626,neato,74.87751996957019,surly,64.31152529478888
627,feria,74.87447698744771,sonly,69.41232407759605
628,caged,74.86534804108027,soily,71.3952073031571
629,segar,74.85888170406999,noily,66.99429440852035
630,spate,74.85393685812096,roily,71.06314187904147
631,poset,74.84632940281476,rainy,76.18410041841004
632,riled,74.84176492963104,santo,73.4290604792697
633,beaty,74.83834157474325,solid,68.038037276531
634,moder,74.8246481551921,salty,74.36059338151388
635,cavie,74.81247622670217,sonly,69.41232407759605
636,ruote,74.80715100798783,naily,72.16546215290984
637,latke,74.79650057055915,porny,68.961962723469
638,vaned,74.79573982502853,soily,71.3952073031571
639,anise,74.7942183339673,porty,69.17268923545075
640,aiver,74.77900342335488,sonly,69.41232407759605
641,laxer,74.76188664891593,moity,66.7029288702929
642,tawed,74.74667173830355,soily,71.3952073031571
643,seron,74.74438950171168,laity,73.18638265500189
644,carex,74.74020540129327,soily,71.3952073031571
645,oilet,74.73183720045644,saury,74.25675161658425
646,raxed,74.72080639026245,soily,71.3952073031571
647,ratio,74.7147204260175,muley,70.02586534804108
648,coted,74.7105363255991,sarin,77.06466337010269
649,raphe,74.70064663370103,soily,71.3952073031571
650,tater,74.69836439710917,soily,71.3952073031571
651,neosa,74.69722327881323,dirty,63.56143020159756
652,spale,74.69341955116013,corny,68.24838341574744
653,laked,74.6918980600989,porty,69.17268923545075
654,goray,74.68200836820084,sined,75.55724610117916
655,naive,74.67554203119056,porty,69.17268923545075
656,sited,74.67249904906808,roany,77.0228223659186
657,laree,74.66337010270064,moity,66.7029288702929
658,urase,74.66298972993533,noily,66.99429440852035
659,spaed,74.65804488398632,roily,71.06314187904147
660,spane,74.64321034613921,roily,71.06314187904147
661,beany,74.6276150627615,solid,68.038037276531
662,belar,74.62152909851655,moity,66.7029288702929
663,cable,74.62076835298593,porty,69.17268923545075
664,porge,74.61011791555724,salty,74.36059338151388
665,arpen,74.60213008748573,soily,71.3952073031571
666,bacne,74.59908710536325,soily,71.3952073031571
667,seity,74.58349182198555,loran,74.4142259414226
668,borde,74.57854697603652,salty,74.36059338151388
669,rache,74.56903765690376,soily,71.3952073031571
670,mavie,74.56028908330164,sonly,69.41232407759605
671,piler,74.5363255990871,santo,73.4290604792697
672,fayre,74.52339292506656,solid,68.038037276531
673,senor,74.52187143400532,laity,73.18638265500189
674,leant,74.50817801445416,gorsy,64.4260174971472
675,stear,74.50627615062761,noily,66.99429440852035
676,aster,74.50057055914796,noily,66.99429440852035
677,facie,74.49714720426017,sonly,69.41232407759605
678,arced,74.48535564853556,soily,71.3952073031571
679,mazey,74.48459490300495,solid,68.038037276531
680,frate,74.47736782046405,soily,71.3952073031571
681,acred,74.47394446557627,soily,71.3952073031571
682,moted,74.45834918219856,sarin,77.06466337010269
683,moten,74.44351464435147,lairy,75.44693799923925
684,boned,74.4408520349943,lairy,75.44693799923925
685,morat,74.43666793457588,liney,75.67059718524153
686,loran,74.4142259414226,sidey,75.44313427158616
687,ranty,74.41194370483073,solei,80.0460251046025
688,hance,74.40852034994295,soily,71.3952073031571
689,tried,74.39748953974896,solan,74.08444275389883
690,scale,74.39064282997337,porty,69.17268923545075
691,rowie,74.38607835678965,salty,74.36059338151388
692,ranee,74.38493723849373,soily,71.3952073031571
693,trine,74.38265500190187,coaly,72.80448839863067
694,comer,74.38189425637124,salty,74.36059338151388
695,liter,74.38151388360593,soapy,72.8022061620388
696,sorda,74.36934195511601,liney,75.67059718524153
697,salty,74.36059338151388,norie,81.98022061620388
698,bosie,74.35678965386079,ranty,74.41194370483073
699,locie,74.35564853556485,ranty,74.41194370483073
700,irone,74.35184480791175,salty,74.36059338151388
701,amole,74.35070368961583,dirty,63.56143020159756
702,sauve,74.3457588436668,roily,71.06314187904147
703,party,74.34385697984024,solei,80.0460251046025
704,prole,74.342335488779,saint,74.1821985545835
705,dearn,74.32559908710536,soily,71.3952073031571
706,waide,74.32217573221757,sonly,69.41232407759605
707,parer,74.31685051350323,soily,71.3952073031571
708,dalek,74.315329022442,porty,69.17268923545075
709,acone,74.30734119437048,silty,64.55077976416888
710,jasey,74.29402814758464,porin,68.00646633701027
711,anode,74.29364777481932,silty,64.55077976416888
712,prone,74.29212628375808,salty,74.36059338151388
713,motel,74.28832255610499,sarin,77.06466337010269
714,tread,74.2852795739825,soily,71.3952073031571
715,reoil,74.28223659186003,sandy,71.19893495625713
716,shoer,74.27234689996196,laity,73.18638265500189
717,saury,74.25675161658425,toile,79.76987447698745
718,phare,74.24990490680867,soily,71.3952073031571
719,faute,74.24496006085964,soily,71.3952073031571
720,mired,74.19132750095093,salty,74.36059338151388
721,parly,74.18333967287941,toise,78.23811335108407
722,saint,74.1821985545835,porey,83.44960060859643
723,sorex,74.16964625332827,laity,73.18638265500189
724,mathe,74.16165842525675,soily,71.3952073031571
725,acoel,74.152149106124,dirty,63.56143020159756
726,salle,74.15100798782807,porty,69.17268923545075
727,salse,74.15100798782807,porty,69.17268923545075
728,tatie,74.14720426017497,sonly,69.41232407759605
729,ursae,74.14378090528719,noily,66.99429440852035
730,rugae,74.13465195891975,soily,71.3952073031571
731,parae,74.13427158615443,soily,71.3952073031571
732,coset,74.13275009509319,rainy,76.18410041841004
733,mopey,74.13046785850133,sarin,77.06466337010269
734,dairy,74.12780524914416,sonce,76.42677824267783
735,dopey,74.12362114872576,sarin,77.06466337010269
736,coyer,74.11487257512363,saint,74.1821985545835
737,sware,74.10155952833777,noily,66.99429440852035
738,solan,74.08444275389883,tired,76.59984785089388
739,mazer,74.08025865348041,soily,71.3952073031571
740,dazer,74.07341194370483,soily,71.3952073031571
741,loipe,74.07074933434765,ranty,74.41194370483073
742,pogey,74.06162038798021,sarin,77.06466337010269
743,coxae,74.04069988588817,silty,64.55077976416888
744,stade,74.02966907569419,roily,71.06314187904147
745,porta,74.02738683910232,liney,75.67059718524153
746,taube,74.00760745530621,soily,71.3952073031571
747,coper,73.97831875237733,salty,74.36059338151388
748,gamed,73.96272346899963,soily,71.3952073031571
749,react,73.9623430962343,soily,71.3952073031571
750,miner,73.9539748953975,salty,74.36059338151388
751,diner,73.9471281856219,salty,74.36059338151388
752,folie,73.94066184861164,ranty,74.41194370483073
753,hause,73.93343476607075,roily,71.06314187904147
754,poral,73.91251426397871,sined,75.55724610117916
755,loued,73.90756941802967,sarin,77.06466337010269
756,ricey,73.88094332445797,solan,74.08444275389883
757,hosey,73.8779003423355,ranid,73.26055534423736
758,losed,73.87295549638647,rainy,76.18410041841004
759,toker,73.86648915937619,naily,72.16546215290984
760,losen,73.85812095853937,party,74.34385697984024
761,blate,73.85583872194752,porny,68.961962723469
762,maneb,73.84480791175352,soily,71.3952073031571
763,crame,73.84176492963104,soily,71.3952073031571
764,earth,73.83834157474324,soily,71.3952073031571
765,naked,73.83149486496767,soily,71.3952073031571
766,stire,73.8254089007227,coaly,72.80448839863067
767,moira,73.81818181818181,cutey,69.77672118676303
768,yamen,73.80677063522252,solid,68.038037276531
769,suite,73.7869912514264,roany,77.0228223659186
770,zante,73.78356789653861,soily,71.3952073031571
771,rinse,73.72879421833397,coaly,72.80448839863067
772,sedan,73.72765310003804,roily,71.06314187904147
773,moper,73.7261316089768,salty,74.36059338151388
774,regia,73.72461011791555,sonly,69.41232407759605
775,poste,73.72232788132371,rainy,76.18410041841004
776,doper,73.71928489920121,salty,74.36059338151388
777,roble,73.7181437809053,saint,74.1821985545835
778,hamed,73.7147204260175,soily,71.3952073031571
779,roady,73.6884747052111,silen,75.15899581589957
780,crape,73.68352985926208,soily,71.3952073031571
781,robed,73.68276911373147,salty,74.36059338151388
782,souce,73.67896538607836,rainy,76.18410041841004
783,papey,73.65994674781285,solid,68.038037276531
784,apter,73.65462152909852,soily,71.3952073031571
785,lawed,73.6504374286801,porty,69.17268923545075
786,caked,73.63179916317992,soily,71.3952073031571
787,repat,73.6317991631799,soily,71.3952073031571
788,narre,73.62038798022061,soily,71.3952073031571
789,argle,73.61772537086344,moity,66.7029288702929
790,carer,73.60327120578167,soily,71.3952073031571
791,poule,73.59642449600608,sarin,77.06466337010269
792,litre,73.58843666793457,soapy,72.8022061620388
793,maize,73.58615443134272,sonly,69.41232407759605
794,auger,73.58120958539368,soily,71.3952073031571
795,paedo,73.58082921262837,silty,64.55077976416888
796,afore,73.57930772156713,silty,64.55077976416888
797,crone,73.5785469760365,salty,74.36059338151388
798,miler,73.570559147965,santo,73.4290604792697
799,rared,73.56104982883225,soily,71.3952073031571
800,gaped,73.5591479650057,soily,71.3952073031571
801,olpae,73.55344237352605,dirty,63.56143020159756
802,hamel,73.54469379992392,porty,69.17268923545075
803,bagel,73.54089007227083,porty,69.17268923545075
804,chare,73.5363255990871,soily,71.3952073031571
805,posed,73.52643590718905,rainy,76.18410041841004
806,niter,73.52111068847469,coaly,72.80448839863067
807,leady,73.50779764168885,porin,68.00646633701027
808,touse,73.50741726892355,rainy,76.18410041841004
809,rater,73.50019018638265,soily,71.3952073031571
810,hoise,73.49296310384176,ranty,74.41194370483073
811,ulnae,73.48953974895397,porty,69.17268923545075
812,pieta,73.48573602130088,sonly,69.41232407759605
813,hayle,73.4830734119437,porin,68.00646633701027
814,shore,73.47926968429061,laity,73.18638265500189
815,hoser,73.47356409281096,laity,73.18638265500189
816,mitey,73.47356409281096,soral,77.79954355268163
817,polar,73.46177253708635,sined,75.55724610117916
818,penal,73.45340433624952,dorty,68.20007607455307
819,logie,73.4526435907189,ranty,74.41194370483073
820,hayed,73.44769874476988,porin,68.00646633701027
821,beard,73.4450361354127,soily,71.3952073031571
822,santo,73.4290604792697,riley,78.49562571319893
823,drape,73.42449600608596,soily,71.3952073031571
824,anted,73.42297451502472,soily,71.3952073031571
825,carny,73.41955116013693,solei,80.0460251046025
826,oiled,73.41194370483073,ranty,74.41194370483073
827,heaty,73.40395587675923,solid,68.038037276531
828,koine,73.40129326740205,salty,74.36059338151388
829,redan,73.3955876759224,soily,71.3952073031571
830,botel,73.38607835678965,sarin,77.06466337010269
831,drole,73.36972232788132,saint,74.1821985545835
832,wrate,73.3689615823507,soily,71.3952073031571
833,dared,73.34423735260555,soily,71.3952073031571
834,darer,73.34423735260555,soily,71.3952073031571
835,heart,73.33054393305439,soily,71.3952073031571
836,brace,73.32750095093192,soily,71.3952073031571
837,plore,73.3267402054013,saint,74.1821985545835
838,birle,73.32445796880943,santo,73.4290604792697
839,citer,73.32141498668695,solan,74.08444275389883
840,drone,73.3195131228604,salty,74.36059338151388
841,fakey,73.31608976797261,solid,68.038037276531
842,beano,73.31266641308483,silty,64.55077976416888
843,pawed,73.3039178394827,soily,71.3952073031571
844,flare,73.30125523012552,moity,66.7029288702929
845,tomen,73.2738683910232,lairy,75.44693799923925
846,thale,73.27158615443135,porny,68.961962723469
847,slake,73.2696842906048,porty,69.17268923545075
848,ranid,73.26055534423736,poley,79.57930772156713
849,bathe,73.25941422594141,soily,71.3952073031571
850,paper,73.25561049828832,soily,71.3952073031571
851,rotan,73.2510460251046,sidey,75.44313427158616
852,tawse,73.25028527957399,roily,71.06314187904147
853,dealt,73.23925446937999,porny,68.961962723469
854,thane,73.22137694941043,soily,71.3952073031571
855,marly,73.21757322175732,toise,78.23811335108407
856,roast,73.20730315709395,liney,75.67059718524153
857,coral,73.19893495625713,sined,75.55724610117916
858,meant,73.19589197413465,soily,71.3952073031571
859,curie,73.19284899201217,salty,74.36059338151388
860,parid,73.19246861924685,toney,81.40547736782047
861,laity,73.18638265500189,sored,83.68276911373147
